8288	24
317	24
28015	24
316	24
21200	24
4263	24
25706	24
25686	24
38937	24
38938	24
9538	24
9539	24
11453	24
10197	24
11670	24
11671	24
14885	24
2362	24
2365	24
37517	24
37518	24
13631	24
13782	24
9822	240
9822	240
9821	240
9821	240
11600	240
24210	240
11599	240
16583	240
16582	240
29613	240
29614	240
8673	240
37669	240
8683	240
26516	240
8680	240
8682	240
37673	240
24209	241
21700	241
21699	241
26244	241
26245	241
18720	241
18181	241
35325	242
35326	242
14109	242
14110	242
18406	242
18869	242
13598	243
13598	243
13599	243
13599	243
41593	244
41594	244
13792	244
13793	244
18476	244
18251	244
18655	245
18118	245
11929	245
11930	245
19658	245
19657	245
4163	245
4165	245
40169	246
40170	246
14805	246
14806	246
32049	246
11932	247
11931	247
14801	247
14802	247
7721	247
7723	247
14797	248
14798	248
15106	248
15107	248
10120	249
3372	249
10119	249
3375	249
3374	249
3373	249
9650	249
9651	249
16263	24א
16264	24א
2369	25
2379	25
17545	25
17546	25
1104	25
1105	25
5526	25
5528	25
3701	25
3703	25
10278	25
10277	25
19763	25
36945	25
19764	25
8292	25
8294	25
39408	25
17858	25
31829	25
31830	25
17857	25
20541	25
20542	25
11559	25
11699	25
11700	25
11558	25
32741	25
3702	25
32742	25
3704	25
43450	25
43451	25
16586	250
16587	250
27924	250
27925	250
2774	250
2775	250
4401	251
4403	251
2776	251
41681	251
17051	251
17057	251
39385	251
39386	251
29744	251
29745	251
33512	252
33513	252
16591	252
16786	252
27926	252
27927	252
16590	252
15658	252
16787	252
15657	252
17911	253
17912	253
27928	253
27929	253
28193	254
15115	254
27931	254
27930	254
39631	254
39632	254
15147	255
29484	255
29483	255
6575	255
6572	255
20283	255
29606	255
20634	256
24197	256
24198	256
28911	256
28912	256
15178	257
28918	257
28917	257
32678	257
32679	257
35158	258
35157	258
17960	258
17961	258
11280	258
11279	258
41246	258
11381	258
37513	258
37514	258
11098	259
11097	259
36946	25א
5527	25א
22213	25א
41257	26
19765	26
19766	26
26015	26
19585	26
9842	26
9843	26
8296	26
8298	26
18003	26
18002	26
11756	26
11755	26
15587	26
15588	26
29794	26
29795	26
10201	26
12332	26
12333	26
7951	26
7953	26
3090	26
3095	26
8297	26
8299	26
31836	260
31837	260
28907	260
19665	260
28908	260
19666	261
4409	261
19667	262
19668	262
21838	262
21839	262
28919	262
15168	263
15167	263
4424	263
4432	263
17185	263
17186	263
17248	263א
19795	264
19796	264
19779	264
19780	264
7695	265
7693	265
37613	265
37612	265
19851	265
19852	265
16214	266
16216	266
35030	266
35032	266
26615	267
26617	267
33154	267
33155	267
26618	267
26616	267
11124	267
11125	267
19775	268
19776	268
14046	268
13752	268
13753	268
13756	268
16923	269
16924	269
10202	26א
26017	26א
26021	26א
39121	27
39122	27
7922	27
7921	27
1110	27
1107	27
41666	27
41665	27
16384	27
16385	27
15780	27
27983	27
27981	27
12843	27
15779	27
8300	27
8302	27
29796	27
29797	27
323	27
14200	27
321	27
11372	27
14199	27
11371	27
20421	27
3104	27
16366	27
19920	27
19921	27
16325	27
8303	27
8301	27
25558	270
19601	270
17059	270
17060	270
28037	270
28038	270
4440	271
9877	271
9880	271
4444	271
39822	271
39823	271
43566	271
43568	271
43567	271
43569	271
4448	272
4447	272
29189	272
29188	272
35883	273
3529	273
3530	273
35886	274
19602	274
3383	274
15150	275
29847	275
29846	275
9748	275
32423	276
32425	276
32425	276
16988	276
16987	276
16987	276
15174	276
29746	276
29747	276
11537	277
24281	277
17016	277
17020	277
17017	277
27164	277
20626	278
17054	278
